Cod_setor;Situacao_setor;ATEMEIOSALARIO;DEMEIOA1SALARIO;DE1A2SALARIOS;DE2A3SALARIOS;DE3A5SALARIOS;DE5A10SALARIOS;DE10A15SALARIOS;DE15A20SALARIOS;MAISDE20SALARIOS;SEMSALARIO;TOTAL
310620060660322;1;1;37;30;11;9;0;0;0;0;29;133
310620060660323;1;17;110;109;37;17;5;3;1;1;140;531
310620060680001;1;0;23;41;33;44;63;12;12;6;99;383
310620060680002;1;0;41;80;49;87;99;18;17;8;165;613
310620060680003;1;4;80;158;101;122;147;35;27;23;300;1119
310620060680004;1;3;77;81;69;108;97;22;14;10;219;780
310620060680005;1;4;89;135;85;102;126;28;29;7;271;979
310620060680006;1;1;63;152;84;98;126;19;14;4;347;997
310620060680007;1;0;61;101;62;74;68;6;4;4;176;608
310620060680008;1;2;56;79;58;61;50;8;5;4;165;540
310620060680009;1;3;77;136;100;110;95;15;16;11;248;892
310620060680010;1;2;45;63;54;74;84;23;26;14;189;630
310620060680011;1;2;77;138;64;100;102;19;21;22;247;876
310620060680012;1;3;51;124;78;104;121;28;7;10;208;829
310620060680013;1;1;43;68;28;44;72;12;8;3;88;427
310620060680014;1;3;68;100;34;36;32;8;4;3;138;496
310620060680015;1;3;68;170;91;101;111;31;5;3;236;958
310620060680016;1;9;59;80;50;70;72;20;11;4;215;669
310620060680017;1;5;78;131;89;134;92;18;14;5;206;851
310620060680018;1;2;44;100;80;62;47;15;5;3;146;582
310620060680019;1;7;101;148;91;130;142;25;21;5;318;1110
310620060680020;1;7;102;134;58;55;51;7;2;2;186;658
310620060680021;1;1;130;126;72;95;94;19;14;7;195;829
310620060680022;1;2;51;66;62;97;69;11;5;0;152;606
310620060680023;1;3;136;115;48;38;26;4;4;1;166;616
310620060680024;1;6;69;75;20;10;10;0;1;0;83;311
310620060680025;1;8;42;93;58;73;89;16;6;1;148;608
310620060680026;1;3;72;100;52;60;117;39;42;14;234;817
310620060680027;1;1;47;69;79;91;117;44;41;20;196;775
310620060680028;1;2;30;70;37;41;44;5;8;4;168;443
310620060680029;1;5;56;95;76;93;86;17;12;9;171;660
310620060680030;1;5;109;130;77;93;116;24;12;13;230;874
310620060680031;1;1;56;146;110;96;103;23;17;10;197;816
310620060680032;1;3;66;122;79;99;129;32;14;17;219;848
310620060680033;1;6;63;136;78;101;101;13;10;4;247;839
310620060680034;1;11;76;23;2;0;0;0;0;0;107;258
310620060680035;1;2;57;110;84;123;129;28;23;11;231;919
310620060680036;1;2;59;82;31;31;39;7;6;2;108;404
310620060680037;1;1;46;126;61;92;95;9;12;9;179;686
310620060680038;1;0;0;0;0;0;0;0;0;0;0;9
310620060680039;1;0;60;86;63;77;97;18;7;9;189;677
310620060680040;1;2;41;74;51;92;113;20;5;6;114;596
310620060680041;1;0;28;52;34;21;27;4;4;6;83;284
310620060680042;1;1;29;69;43;36;39;3;0;1;71;339
310620060680043;1;4;69;88;55;70;67;11;7;2;136;559
310620060680044;1;2;34;54;54;62;70;22;5;8;159;497
310620060680045;1;9;35;83;62;53;46;7;1;4;109;438
310620060680046;1;1;24;31;9;11;9;3;0;4;42;154
310620060680047;1;3;59;88;66;98;149;37;30;17;252;901
310620060680048;1;6;13;35;22;15;10;2;1;4;51;183
310620060680049;1;0;17;16;6;19;16;3;1;0;144;246
310620060680050;1;7;65;132;85;114;120;21;30;10;210;919
310620060680051;1;4;73;193;83;105;91;25;34;21;431;1152
310620060680052;1;6;70;120;73;93;102;21;8;6;168;780
310620060680053;1;0;35;79;51;107;126;27;20;11;225;776
310620060680054;1;6;57;66;3;4;0;0;0;0;69;248
310620060680055;1;19;65;68;13;2;0;0;0;0;92;323
310620060680056;1;1;38;60;55;58;52;6;4;5;93;408
310620060680057;1;0;0;0;0;0;0;0;0;0;0;78
310620060680058;1;10;120;144;41;31;11;7;2;0;137;566
310620060680059;1;0;76;99;36;39;35;1;3;4;120;451
310620060680060;1;2;60;110;68;73;46;6;2;4;86;517
310620060680061;1;0;11;16;9;10;8;1;2;2;33;99
310620060680062;1;1;17;69;36;63;45;2;3;1;83;355
310620060680063;1;6;66;125;79;71;49;7;4;1;137;608
310620060680064;1;1;59;38;13;3;2;0;0;0;68;220
310620060680065;1;2;57;75;18;11;1;0;0;0;59;256
310620060690001;1;13;129;202;60;39;20;2;3;1;203;770
310620060690002;1;6;108;118;31;19;10;0;1;0;145;486
310620060690003;1;5;114;153;36;28;7;0;0;0;313;757
310620060690004;1;16;224;208;98;66;30;5;1;2;288;1042
310620060690005;1;13;173;162;71;38;30;7;4;1;221;817
310620060690006;1;15;162;180;59;29;16;1;1;1;204;756
310620060690007;1;6;56;53;19;18;7;0;0;0;85;270
310620060690008;1;4;74;97;50;70;44;7;5;1;120;546
310620060690009;1;15;200;220;62;44;25;1;2;0;214;903
310620060690010;1;13;215;222;67;36;25;1;1;0;243;928
310620060690011;1;13;258;220;60;32;12;0;0;0;337;1071
310620060690012;1;14;143;155;40;24;8;2;0;0;194;681
310620060690013;1;7;184;224;73;31;13;0;0;0;293;959
310620060690014;1;1;116;104;45;38;9;1;3;1;217;611
310620060690015;1;8;129;274;114;44;21;5;3;1;347;1096
310620060690016;1;5;83;92;31;30;20;0;2;1;125;435
310620060690017;1;11;122;166;56;57;31;5;2;2;244;777
310620060690018;1;3;38;76;23;33;19;1;0;0;98;325
310620060690019;1;8;147;216;48;48;33;5;1;0;261;835
310620060690020;1;7;146;174;87;53;35;1;1;0;183;766
310620060690021;1;13;134;190;58;32;16;0;1;0;192;717
310620060690022;1;19;155;168;48;46;17;2;1;0;238;795
310620060690023;1;23;233;232;95;48;26;4;0;2;304;1135
310620060690024;1;2;94;64;19;17;15;2;0;0;100;368
310620060690025;1;13;195;211;81;53;21;5;3;1;244;917
310620060690026;1;10;270;264;78;41;13;0;0;0;338;1154
310620060690027;1;16;152;137;28;16;5;1;0;0;174;614
310620060690028;1;13;132;151;51;25;9;0;1;0;169;631
310620060690029;1;6;150;164;39;20;17;3;0;1;251;751
310620060690030;1;21;202;240;81;60;42;5;3;3;291;1083
310620060690031;1;24;255;300;67;57;32;1;0;1;295;1193
310620060690032;1;1;72;78;26;7;2;0;0;0;113;340
310620060690033;1;7;181;197;102;62;71;8;5;2;273;1029
310620060690034;1;2;193;216;85;61;33;2;2;0;262;938
310620060690035;1;12;131;262;112;125;95;13;15;7;344;1261
310620060690036;1;10;100;131;87;60;44;6;1;1;212;770
310620060690037;1;1;36;87;36;42;29;2;1;0;141;441
310620060690038;1;7;118;131;57;44;24;4;0;0;236;702
310620060690039;1;42;278;202;58;39;14;1;0;0;298;1072
310620060690040;1;18;162;129;34;17;6;1;0;0;151;598
310620060690041;1;9;180;174;49;31;13;0;1;0;226;811
310620060690042;1;9;138;145;49;43;7;0;0;0;148;608
310620060690043;1;27;198;210;65;47;28;2;0;0;250;961
310620060690044;1;2;55;71;27;6;3;0;0;1;100;326
310620060690045;1;6;132;168;50;25;12;0;0;0;188;672
310620060690046;1;13;168;143;65;12;11;0;0;0;170;671
310620060690047;1;4;92;152;54;58;31;2;0;0;184;656
310620060690048;1;12;138;140;34;14;9;1;0;0;201;652
310620060690049;1;18;205;127;48;22;13;0;0;0;190;712
310620060690050;1;22;219;271;80;46;17;0;2;0;298;1122
310620060690051;1;7;168;134;20;16;6;1;0;0;186;637
310620060690052;1;23;212;249;50;22;12;3;0;0;317;1034
310620060690053;1;12;102;127;40;21;9;2;1;1;151;525
310620060690054;1;17;159;148;44;28;7;0;2;0;226;717
310620060690055;1;33;187;239;100;58;33;5;2;1;315;1123
310620060690056;1;0;79;66;16;4;6;0;0;0;73;290
310620060690057;1;22;197;217;67;38;22;1;1;0;199;853
310620060690058;1;9;193;178;68;60;22;3;0;1;280;906
310620060690059;1;5;117;145;40;30;13;4;0;2;197;636
310620060690060;1;5;128;147;54;64;14;0;2;0;159;645
310620060690061;1;7;106;167;89;39;25;1;0;0;178;699
310620060690062;1;11;145;177;68;40;23;1;1;0;243;801
310620060690063;1;6;121;134;65;56;46;3;5;0;194;715
310620060690064;1;11;103;148;75;90;59;12;8;5;243;860
310620060690065;1;3;166;234;182;161;180;22;17;5;389;1523
310620060690066;1;6;123;200;85;122;108;17;12;9;229;1008
310620060690067;1;6;112;190;94;107;79;13;2;6;275;984
310620060690068;1;9;132;174;48;23;13;1;1;0;129;585
310620060690069;1;7;69;119;67;46;21;0;2;0;111;497
310620060690070;1;11;180;181;69;55;31;3;2;2;325;956
310620060690071;1;12;153;213;131;95;80;14;3;3;257;1086
310620060690072;1;0;65;134;75;65;61;4;3;1;179;644
310620060690073;1;10;179;206;112;105;72;4;5;2;308;1138
310620060690074;1;32;193;193;59;62;42;7;1;1;327;1051
310620060690075;1;9;213;280;121;71;28;1;0;0;278;1133
310620060690076;1;1;19;18;3;7;2;0;0;0;25;91
310620060690077;1;1;22;31;6;5;0;0;0;0;39;125
310620060690078;1;15;182;200;85;34;15;4;2;0;214;862
310620060690079;1;6;86;114;64;39;24;2;0;2;160;575
310620060690080;1;10;145;165;30;23;11;2;1;0;138;611
310620060690081;1;57;208;93;15;6;0;0;0;0;221;751
310620060690082;1;97;209;158;20;6;2;0;0;0;230;886
310620060690083;1;10;70;49;14;8;3;0;1;1;72;254
310620060690084;1;8;103;99;27;22;8;0;0;0;124;455
310620060690085;1;34;159;94;20;13;3;2;1;0;181;614
310620060690086;1;19;198;208;70;63;27;4;2;1;248;964
310620060690087;1;3;25;34;9;7;1;0;0;0;46;138
310620060690088;1;20;123;204;73;34;24;2;1;0;209;802
310620060690089;1;0;41;51;19;14;3;0;0;0;65;214
310620060690090;1;52;382;198;32;10;4;1;0;0;392;1306
310620060690091;1;15;130;205;63;37;10;1;0;0;188;779
310620060690092;1;9;194;239;82;54;31;6;0;1;273;1025
310620060690093;1;24;146;196;70;27;15;1;0;0;240;855
310620060690094;1;23;221;255;92;64;34;0;4;0;244;1092
310620060690095;1;39;103;76;9;1;1;0;0;0;184;503
310620060690096;1;46;248;187;26;17;3;2;2;0;237;904
310620060690097;1;12;147;120;19;11;4;0;0;0;183;576
310620060690098;1;9;139;158;49;22;13;1;0;0;188;670
310620060690099;1;5;95;86;17;9;2;0;0;0;211;502
310620060690100;1;10;109;138;30;14;2;0;0;0;243;654
310620060690101;1;16;188;202;77;33;14;3;0;0;340;1012
310620060690102;1;16;196;207;72;37;21;2;1;0;243;881
310620060690103;1;10;188;205;56;47;36;0;1;2;278;956
310620060690104;1;15;228;172;48;35;12;1;0;1;225;858
310620060690105;1;11;242;257;65;50;22;3;0;2;359;1160
310620060690106;1;25;257;305;86;57;19;2;1;0;286;1194
310620060690107;1;17;186;198;25;21;4;2;1;0;211;793
310620060690108;1;10;157;207;42;28;7;1;0;0;188;727
310620060690109;1;0;41;43;3;13;0;2;0;0;52;172
310620060690110;1;11;147;171;43;32;8;1;0;0;167;683
310620060690111;1;6;162;103;27;13;3;0;0;0;238;625
310620060690112;1;16;204;180;55;32;17;2;2;2;260;883
310620060690113;1;4;20;18;6;3;1;1;0;0;29;103
310620060690114;1;17;175;134;46;22;10;1;0;0;233;743
310620060690115;1;11;182;151;54;25;5;0;1;0;236;765
310620060690116;1;6;160;151;44;21;10;1;0;0;244;738
310620060690117;1;2;147;180;64;33;6;0;0;0;203;718
310620060690118;1;16;59;163;105;72;22;1;0;0;87;607
310620060690119;1;6;117;241;124;102;38;2;0;0;227;1016
310620060690120;1;24;198;311;73;49;26;0;0;0;284;1099
310620060690121;1;10;130;128;44;27;17;1;2;0;159;602
310620060690122;1;41;322;198;56;39;14;0;1;0;325;1136
310620060690123;1;20;224;163;34;23;8;0;0;1;227;821
310620060690124;1;29;354;269;47;19;2;1;0;0;433;1432
310620060690125;1;19;336;140;28;24;2;1;0;1;450;1217
310620060690126;1;7;201;145;29;8;4;0;0;1;324;813
310620060690127;1;20;151;142;37;17;7;1;0;0;172;621
310620060690128;1;16;253;209;62;43;19;1;0;0;379;1121
310620060690129;1;5;246;241;70;38;16;1;2;0;313;1056
310620060690130;1;4;110;100;30;15;13;0;0;0;133;455
310620060690131;1;1;100;50;27;17;7;0;1;1;117;355
310620060690132;1;4;150;111;41;32;27;3;3;0;180;637
310620060690133;1;2;87;98;59;43;38;1;3;2;151;537
310620060690134;1;5;85;185;74;80;47;6;4;5;187;716
310620060690135;1;2;110;97;39;32;10;0;0;0;135;468
310620060690136;1;6;168;238;75;48;39;2;4;2;250;921
310620060690137;1;6;154;141;12;4;0;0;0;0;236;641
310620060690138;1;7;172;90;14;7;5;0;0;0;235;643
310620060690139;1;24;313;242;49;7;2;0;0;0;377;1202
310620060690140;1;9;130;209;85;88;58;3;2;3;314;1022
310620060690141;1;10;78;130;64;69;50;10;5;7;219;729
310620060690142;1;8;145;112;11;6;0;0;0;0;204;594
310620060690143;1;1;65;48;9;2;0;0;0;0;96;266
310620060690144;1;13;175;137;23;5;0;0;0;0;194;669
310620060690145;1;4;72;133;89;105;69;4;1;0;206;772
310620060690146;1;5;147;186;70;59;41;11;5;1;248;885
310620060690147;1;0;52;138;87;87;43;7;3;0;145;605
310620060690148;1;2;83;152;57;61;33;3;6;0;137;599
310620060690149;1;23;207;252;123;89;60;5;3;1;327;1232
310620060690150;1;6;228;293;106;68;43;6;1;0;268;1129
310620060690151;1;14;192;310;143;108;76;10;4;5;303;1301
310620060690152;1;14;142;164;115;114;106;18;4;1;344;1153
310620060690153;1;4;159;204;87;102;68;10;3;7;260;990
310620060690154;1;3;68;112;52;55;45;3;5;0;137;530
310620060690155;1;3;115;216;90;113;55;7;4;2;299;987
310620060690156;1;3;58;74;44;33;15;0;0;0;100;374
310620060690157;1;24;91;50;9;4;2;0;0;0;82;338
310620060690158;1;5;24;39;12;10;3;0;1;0;50;167
310620060690159;1;1;60;201;66;41;16;2;0;1;207;683
310620060690160;1;3;122;117;53;39;11;6;0;0;176;609
310620060690161;1;13;204;249;100;76;66;11;3;1;325;1219
310620060690162;1;10;142;174;63;31;10;4;1;0;158;683
310620060690163;1;6;161;178;61;54;43;6;4;0;242;857
310620060690164;1;23;178;259;105;114;77;8;5;2;371;1323
310620060690165;1;16;93;113;82;98;83;7;5;1;197;793
310620060690166;1;24;113;96;11;5;0;0;0;0;120;449
310620060690167;1;26;198;120;10;2;0;0;0;0;228;716
310620060690168;1;24;136;162;42;25;14;0;2;1;201;709
310620060690169;1;30;252;126;12;5;1;0;0;0;303;898
310620060690170;1;15;179;218;46;41;26;5;1;1;272;902
310620060690171;1;11;151;212;113;76;37;5;1;2;210;944
310620060690172;1;19;175;239;101;74;37;3;1;3;305;1113
310620060690173;1;19;226;113;17;6;3;0;0;0;301;808
310620060690174;1;17;147;116;50;27;12;5;0;0;223;706
310620060690175;1;9;160;189;84;42;22;2;1;0;207;816
310620060690176;1;10;132;160;69;39;10;2;3;0;198;698
310620060690177;1;4;153;160;41;32;20;1;2;1;229;759
310620060690178;1;7;284;251;78;53;25;2;0;1;349;1220
310620060690179;1;14;155;144;50;29;11;3;0;0;138;636
310620060690180;1;11;192;212;64;30;12;1;0;0;281;934
310620060690181;1;3;118;181;72;32;9;0;0;0;158;651
310620060690182;1;8;155;272;94;56;34;5;0;0;315;1079
310620060690183;1;8;183;204;63;20;8;0;0;0;235;818
310620060690184;1;18;194;215;63;28;8;2;0;1;288;961
310620060690185;1;31;245;344;109;59;21;2;1;1;352;1324
310620060690186;1;29;158;169;41;22;9;1;0;0;212;761
310620060690187;1;8;76;73;30;16;4;0;0;3;69;324
310620060690188;1;1;59;42;16;4;2;0;0;0;173;338
310620060690189;1;31;144;163;34;20;8;2;0;0;171;661
310620060690190;1;11;174;102;32;16;9;4;0;0;144;555
310620060690191;1;41;306;299;51;36;8;0;1;0;351;1260
310620060690192;1;20;241;220;51;32;6;1;0;0;395;1129
310620060690193;1;19;196;169;44;34;11;0;0;0;231;786
310620060690194;1;10;222;183;36;26;6;0;0;1;221;825
310620060690195;1;13;241;163;38;26;5;0;1;0;220;824
310620060690196;1;19;173;205;60;31;9;2;0;0;238;858
310620060690197;1;3;295;165;39;8;4;0;0;0;341;984
310620060690198;1;31;207;227;57;32;5;0;1;0;328;1056
310620060690199;1;28;221;197;47;18;11;0;0;0;202;828
310620060690200;1;19;292;203;40;9;4;1;1;0;255;947
310620060690201;1;21;190;221;71;26;10;2;0;0;271;949
310620060690202;1;2;14;204;62;5;1;0;0;1;220;586
310620060690203;1;16;142;121;45;13;6;0;0;0;143;559
310620060690204;1;12;75;443;39;6;2;1;0;0;351;1164
310620060690205;1;2;18;445;97;18;3;1;0;0;477;1240
310620060690206;1;20;125;147;37;29;6;2;0;0;192;632
310620060690207;1;3;93;268;160;73;6;0;1;0;441;1232
310620060690208;1;6;109;129;32;16;0;0;0;0;126;504
310620060690209;1;13;205;211;51;30;5;0;0;0;225;857
310620060690210;1;20;189;190;37;11;4;0;0;0;206;784
310620060690211;1;5;99;106;20;9;4;0;0;1;137;446
310620060690212;1;52;265;206;46;9;1;0;0;0;213;945
310620060690213;1;20;206;192;41;14;10;0;0;0;257;851
310620060690214;1;55;375;327;55;33;7;1;0;1;406;1509
310620060690215;1;44;147;143;23;9;6;2;1;1;213;718
310620060690216;1;10;149;156;42;20;15;1;0;0;224;708
310620060690217;1;27;153;77;24;8;2;0;0;0;169;542
310620060690218;1;16;156;120;23;9;3;0;0;0;144;561
310620060690219;1;16;239;240;80;45;14;3;0;0;390;1179
310620060690220;1;23;188;231;96;49;37;2;0;0;240;965
310620060690221;1;14;189;290;108;63;28;3;1;0;257;1068
310620060690222;1;6;90;127;40;18;6;1;0;0;80;415
310620060690223;1;12;148;158;59;27;15;1;0;0;181;676
310620060690224;1;7;120;203;69;32;11;0;0;0;169;683
310620060690225;1;6;101;180;107;83;52;4;2;1;319;1016
310620060690226;1;20;307;262;78;43;19;1;1;0;287;1190
310620060690227;1;25;236;261;65;35;11;2;0;0;297;1108
310620060690228;1;3;166;96;14;1;2;0;0;0;258;629
310620060690229;1;5;93;130;69;52;13;1;0;0;161;613
310620060690230;1;0;1;2;3;1;1;0;0;0;9;20
310620060690231;1;4;127;85;56;19;11;0;1;0;261;627
310620060690232;1;23;148;177;65;90;59;18;5;2;307;1006
310620060690233;1;9;224;226;65;58;29;6;2;1;222;936
310620060690234;1;5;92;105;43;19;7;0;1;0;134;457
310620060690235;1;0;36;170;57;19;13;4;1;0;138;493
310620060690236;1;10;144;203;100;87;50;2;1;0;213;886
310620060690237;1;14;136;151;28;36;20;3;0;0;209;665
310620060690238;1;9;150;200;68;47;28;3;0;0;219;828
310620060690239;1;3;20;26;7;11;9;0;0;0;52;145
310620060690240;1;4;169;236;61;19;5;0;1;0;220;777
310620060690241;1;10;163;228;116;88;44;4;2;4;224;1009
310620060690242;1;9;66;153;81;90;70;10;2;3;234;793
310620060690243;1;2;140;115;53;50;33;5;4;4;161;616
310620060690245;1;6;86;224;89;63;24;2;0;0;177;776
310620060690246;1;8;68;173;112;79;63;4;2;1;168;775
310620060690247;1;2;61;116;82;92;44;6;3;2;134;627
310620060690248;1;0;35;87;44;57;32;6;3;1;227;547
310620060690249;1;16;141;147;25;25;25;6;0;0;140;606
310620060690250;1;6;72;122;80;60;40;2;2;3;133;576
310620060690251;1;6;101;161;99;111;96;18;12;2;243;974
310620060690252;1;13;158;153;51;50;34;4;1;1;217;797
310620060690253;1;6;106;136;62;80;64;13;4;6;196;788
310620060690254;1;10;89;132;32;18;16;1;0;0;143;508
310620060690255;1;10;57;56;20;18;6;1;0;0;65;264
310620060690256;1;1;52;106;69;77;23;1;0;0;110;520
310620060690257;1;3;76;52;16;20;7;2;0;0;75;290
310620060690258;1;4;46;48;14;12;3;0;0;0;52;215
310620060690259;1;5;78;136;58;66;16;5;2;0;223;679
310620060690260;1;26;375;215;35;15;5;0;0;0;447;1348
310620060690261;1;1;103;61;15;1;1;1;0;0;112;343
310620060690262;1;8;99;93;38;13;7;0;0;0;87;384
310620060690263;1;0;11;7;6;0;0;0;0;0;3;27
310620060690264;1;1;44;32;12;2;1;0;0;0;38;163
310620060690265;1;6;150;199;85;76;38;7;1;1;240;891
310620060690266;1;2;56;53;6;5;3;0;0;0;114;274
310620060690267;1;1;33;39;8;4;3;0;0;0;64;182
310620060690268;1;12;224;178;54;34;18;1;0;0;261;897
310620060690269;1;3;30;248;70;72;39;3;1;0;185;724
310620060690270;1;13;70;69;25;17;8;0;0;0;95;338
310620060690271;1;1;28;38;14;8;0;0;0;0;22;118
310620060690272;1;3;34;51;22;16;6;1;0;0;42;211
310620060690273;1;7;78;110;7;22;9;2;0;0;156;455
310620060690274;1;6;23;22;5;2;0;0;0;0;19;97
310620060690275;1;2;18;32;17;26;19;0;2;0;49;189
310620060690276;1;6;28;9;3;0;0;0;0;0;22;85
310620060690277;1;10;172;143;25;6;2;0;0;0;212;636
310620060690278;1;5;128;165;96;69;37;5;3;3;250;866
310620060690279;1;17;146;178;56;32;6;1;0;0;177;709
310620060690280;1;15;107;133;46;46;12;2;1;0;192;642
310620060690281;1;4;124;94;34;15;1;1;0;0;135;487
310620060690282;1;18;224;136;38;20;5;0;0;0;265;814
310620060690283;1;3;74;72;32;25;11;3;1;4;214;491
310620060690284;1;9;127;81;17;11;1;0;0;0;258;613
310620060690285;1;3;40;41;9;8;1;0;0;0;45;173
310620060690286;1;1;17;13;2;2;1;0;0;0;13;56
310620060690287;1;3;27;27;6;6;5;0;0;0;33;121
310620060690288;1;10;84;104;46;43;22;2;1;0;126;491
310620060690289;1;9;111;60;10;7;2;0;0;0;100;360
310620060690290;1;6;183;185;80;54;25;6;5;0;229;877
310620060690291;1;21;125;108;22;12;3;0;0;0;140;508
310620060690292;1;3;85;67;13;10;0;1;1;0;120;343
310620060690293;1;2;43;47;8;6;2;0;0;0;101;240
310620060690294;1;0;48;70;14;14;2;1;0;0;69;250
310620060690295;1;5;89;68;10;1;0;0;0;0;94;335
310620060690296;1;12;106;65;16;3;1;0;0;0;154;408
310620060690297;1;11;77;65;30;10;5;0;1;0;89;329
310620060690298;1;3;24;37;5;2;0;0;0;0;34;124
310620060690299;1;2;21;18;8;4;0;0;0;0;25;87
310620060690300;1;9;157;151;14;8;6;0;1;0;148;587
310620060690301;1;6;61;47;7;2;0;0;0;0;67;225
310620060690302;1;0;28;42;12;11;1;0;0;0;26;142
310620060690303;1;15;101;96;32;11;2;0;0;0;112;422
310620060690304;1;4;66;56;9;5;2;0;0;0;129;328
310620060690305;1;13;111;55;8;3;0;0;0;0;115;366
310620060690306;1;8;73;72;9;2;1;0;0;0;116;343
310620060690307;1;0;19;15;4;1;0;0;0;0;22;75
310620060690308;1;11;154;142;27;28;8;0;0;0;168;614
310620060690309;1;0;30;30;15;6;0;0;0;0;43;148
310620060690310;1;11;118;77;25;3;0;0;0;0;120;408
310620060690311;1;2;23;81;31;14;5;0;0;0;58;236
310620060690312;1;15;167;130;25;13;8;2;0;0;185;625
310620060690313;1;3;48;25;3;6;0;0;0;0;42;156
310620060690314;1;4;37;29;8;4;2;0;0;0;52;159
310620060690315;1;3;42;58;13;8;7;0;0;0;52;204
310620060690316;1;1;16;51;18;10;7;2;0;0;65;178
310620060690317;1;8;157;84;7;3;1;0;0;1;161;507
310620060690318;1;16;121;78;13;3;0;0;0;0;144;463
310620060690319;1;6;56;47;13;3;0;0;0;0;99;268
310620060690320;1;11;75;53;8;2;0;0;0;0;87;300
310620060690321;1;7;49;43;10;1;0;0;0;0;101;271
310620060690322;1;8;137;266;87;64;16;0;0;0;217;944
310620060690323;1;16;82;150;67;50;20;3;2;1;185;682
310620060690324;1;0;12;34;13;10;6;1;0;0;34;114
310620060690325;1;1;16;31;7;5;2;1;0;0;19;95
310620060690326;1;3;72;160;117;74;27;4;0;0;138;704
310620060690327;1;8;94;240;135;96;24;1;2;0;164;914
310620060690328;1;11;166;110;40;20;1;1;0;0;189;640
310620060690329;1;1;169;183;70;44;16;0;0;0;181;781
310620060690330;1;22;163;219;76;61;23;2;0;2;237;937
310620060690331;1;27;163;207;38;25;4;1;0;0;205;783
310620060690332;1;19;134;123;23;25;9;0;1;0;169;609
310620060690333;1;7;180;154;32;25;6;0;0;0;229;748
310620060690334;1;8;86;126;35;29;25;1;0;1;124;506
310620060690335;1;0;74;130;30;33;17;3;0;0;136;488
310620060690336;1;3;118;85;24;13;10;0;0;0;142;456
310620060690337;1;8;111;82;15;15;8;3;0;3;121;416
310620060690338;1;8;255;174;68;68;34;3;4;1;287;1033
310620060690339;1;5;73;134;55;67;43;9;1;3;171;626
310620060690340;1;7;62;155;90;90;66;7;4;2;180;753
310620060690341;1;2;59;138;74;30;31;3;0;0;233;642
310620060690342;1;6;86;138;62;30;13;2;0;0;124;546
310620060690343;1;21;149;104;10;5;2;0;0;0;222;645
310620060690344;1;6;180;277;81;35;21;1;0;0;229;954
310620060690345;1;14;104;161;41;19;11;0;0;0;177;634
310620060690346;1;11;80;68;28;8;8;1;0;0;84;339
310620060690347;1;19;260;127;12;2;0;0;0;0;351;899
310620060690348;1;2;152;153;36;22;1;0;0;0;185;650
310620060690349;1;4;124;113;76;73;71;15;9;1;213;763
310620060690350;1;8;114;206;128;108;49;4;4;3;175;929
310620060690351;1;12;124;156;45;34;16;2;0;0;140;598
310620060690352;1;34;138;105;17;8;1;0;0;0;135;528
310620060690353;1;14;198;183;47;24;10;0;0;0;203;774
310620060690354;1;17;146;180;44;19;8;0;0;0;175;692
310620060690355;1;4;129;128;35;18;9;1;0;0;164;558
310620060690356;1;18;181;220;52;31;18;1;0;0;257;926
310620060690357;1;28;244;224;43;17;5;1;0;0;245;945
310620060690358;1;13;143;120;31;10;5;1;0;0;155;546
310620060690359;1;3;96;193;100;63;21;0;1;0;197;743
310620060690360;1;5;149;152;54;48;38;11;2;2;199;732
310620060690361;1;6;186;135;38;26;8;0;1;0;221;711
310620060690362;1;4;35;72;13;11;13;1;0;0;135;324
310620060690363;1;5;49;85;45;49;57;11;3;1;143;500
310620060690364;1;10;138;187;120;81;46;7;9;2;263;998
310620060690365;1;3;124;130;23;18;2;1;0;0;154;539
310620060690366;1;23;203;144;29;16;5;1;0;0;275;805
310620060690367;1;2;37;273;61;23;11;1;1;0;241;740
310620060690368;1;9;159;123;66;36;14;0;0;2;302;837
310620060690369;1;5;64;61;6;4;1;0;0;0;163;400
310620060690370;1;2;39;30;8;6;3;0;0;0;45;155
310620060690371;1;1;23;20;6;3;1;0;0;0;44;119
310620060690372;1;3;27;12;2;0;0;0;0;0;35;99
310620060690373;1;4;19;4;6;1;2;0;0;0;21;62
310620060690374;1;5;21;24;5;5;1;1;0;0;24;100
310620060690375;1;0;17;13;2;3;0;0;0;0;18;66
310620060690376;1;0;19;14;3;1;2;0;0;0;12;56
310620060690377;1;0;15;18;8;2;3;0;0;0;13;67
